Height(Inches),Weight(Pounds),Altura,Peso
66.75144,106.5216,169.5486576,48.3173455872
66.73685,119.4936,169.51159900000002,54.2013410112
69.68151,137.7906,176.99103540000002,62.5007138352
70.72413,151.0354,179.6392902,68.5084491568
68.34441,121.4853,173.5948014,55.104760197599994
67.6858,146.7791,171.921932,66.5778255272
66.98729,140.0306,170.1477166,63.5167599152
69.43833,116.5077,176.37335819999998,52.8469606584
70.35311,140.7913,178.6968994,63.8618073496
68.29063,140.0969,173.4582002,63.546833064800005
69.81605,131.6661,177.33276700000002,59.7226896312
68.07763,144.0462,172.9171802,65.3382039504
69.63007,136.5389,176.8603778,61.932952728800004
67.94658,124.5183,172.5843132,56.4805047336
66.66861,123.3439,169.3382694,55.9478062888
72.54964,140.3326,184.2760856,63.653744699200004
65.96495,125.1353,167.550973,56.7603709976
68.73999,142.2247,174.5995746,64.5119861224
73.25271,156.3537,186.0618834,70.9207874904
63.8433,113.8671,162.161982,51.6492056232
66.96921,120.7632,170.10179340000002,54.777221414399996
67.68747,120.6478,171.92617380000002,54.7248768976
66.81228,139.8202,169.7031912,63.4213241584
66.72332,119.0638,169.4772328,54.006387169599996
68.9021,141.0105,175.011334,63.961234716
69.92563,143.4254,177.6111002,65.0566140368
69.85536,133.5108,177.4326144,60.559430793599994
69.32382,137.0878,176.0825028,62.18192937759999
66.59092,121.7154,169.1409368,55.2091317168
68.85426,127.9174,174.8898204,58.022309300799996
66.54029,113.4724,169.0123366,51.4701728608
65.65814,128.0828,166.7716756,58.0973334176
69.30998,131.776,176.04734919999999,59.772539392000006
70.17204,138.2634,178.23698159999998,62.71517213279999
67.97014,125.758,172.6441556,57.042822736
66.85274,120.3874,169.8059596,54.6067615408
67.93626,129.0463,172.5581004,58.5343693096
72.43693,136.391,183.9898022,61.86586647199999
67.58597,130.0804,171.6683638,59.0034287968
68.61381,118.5302,174.2790774,53.7643504784
70.42389,129.8475,178.87668060000001,58.89778722
66.40833,119.5325,168.6771582,54.21898574
70.57091,138.3516,179.2501114,62.755178947199994
69.79777,128.9593,177.2863358,58.4949068056
67.34701,116.8005,171.06140539999998,52.979772396
66.40224,123.1326,168.66168960000002,55.8519622992
64.68881,116.9304,164.30957740000002,53.0386939968
69.53955,126.5974,176.630457,57.4235678608
69.43648,141.1934,176.3686592,64.0441966928
69.36832,131.6094,176.1955328,59.696970964799995
67.02639,109.3029,170.24703060000002,49.578921016799995
68.60035,116.408,174.24488900000003,52.801737536
64.90605,101.3305,164.86136699999997,45.962704156
73.6704,147.9165,187.122816,67.093741068
68.37014,141.2402,173.66015560000002,64.06542479839999
68.3104,138.8869,173.508416,62.997986744799995
64.51584,148.5007,163.8702336,67.3587295144
66.12992,101.0513,167.9699968,45.8360612696
65.38495,125.7223,166.077773,57.0266295016
65.11549,106.3269,165.39334459999998,48.229031224799996
67.05783,126.3894,170.32688819999998,57.329220724799995
66.99532,134.2725,170.16811280000002,60.90493182
67.08079,125.6528,170.38520659999998,56.9951048576
65.28833,113.2531,165.83235820000002,51.3707001352
68.09544,119.5911,172.96241759999998,54.2455662312
66.6868,116.2576,169.38447200000002,52.733517299199995
68.33953,143.6987,173.58240619999998,65.1805807304
66.84266,112.5571,169.7803564,51.0550001032
68.83968,131.1388,174.8527872,59.4835105696
61.8934,95.74545,157.209236,43.429370156400005
65.73799,113.6203,166.97449459999999,51.5372591176
68.72588,141.3191,174.56373520000002,64.10121320719999
67.8244,116.9133,172.273976,53.0309375736
67.01202,124.2022,170.21053080000002,56.3371243024
65.5611,117.5665,166.525194,53.327223868000004
67.55321,119.2307,171.58515340000002,54.0820916744
67.1303,114.5048,170.510962,51.9384612416
67.64061,130.0058,171.8071494,58.969590833599995
66.83182,140.4851,169.7528228,63.72291747919999
68.27516,144.0058,173.4189064,65.3198788336
69.44828,131.2024,176.39863119999998,59.512359020800005
69.58545,126.2305,176.747043,57.257144956000005
66.7071,104.6225,169.436034,47.45592902
68.19325,121.5126,173.210855,55.1171432592
69.13191,135.9547,175.59505140000002,61.6679642824
66.59378,136.2738,169.1482012,61.8127054896
66.48656,131.7593,168.8758624,59.7649644056
66.37289,118.7403,168.5871406,53.8596501576
70.71575,139.42,179.618005,63.239796639999994
67.15897,129.0818,170.5837838,58.55047182559999
67.76901,114.4204,172.13328539999998,51.9001780768
65.18164,113.1913,165.56136560000002,51.3426681496
67.83932,112.5536,172.3118728,51.0534125312
68.0491,157.6543,172.84471399999998,71.5107292456
68.58692,121.5904,174.21077680000002,55.1524327168
65.95317,119.206,167.5210518,54.070887952
71.02002,136.1093,180.3908508,61.738089605599995
69.2108,116.8245,175.795432,52.990658604
67.16712,133.9377,170.6044848,60.7530692184
64.82773,119.5375,164.6624342,54.2212537
71.89734,125.1534,182.6192436,56.7685810128
66.29137,119.6552,168.3800798,54.2746414784
69.63011,136.2859,176.8604794,61.8181939528
66.65205,112.4741,169.296207,51.0173519672
70.56251,132.5837,179.22877540000002,60.1389056504
67.79995,131.5466,172.211873,59.66848538720001
68.74825,128.4833,174.620555,58.278997013600005
66.84629,137.0769,169.7895766,62.1769852248
67.47997,112.9767,171.39912379999998,51.2453273064
67.13893,124.5135,170.53288220000002,56.478327492
68.40021,138.2798,173.7365334,62.7226110416
68.86099,136.6706,174.9069146,61.992690795200005
66.17409,119.2702,168.08218860000002,54.1000085584
68.84978,131.2561,174.8784412,59.5367169112
68.67678,129.8508,174.43902119999998,58.89928407359999
69.82135,156.1101,177.346229,70.8102924792
64.2599,108.0741,163.220146,49.0215471672
69.71651,136.2846,177.0799354,61.817604283200005
70.94085,136.9681,180.189759,62.1276344152
70.06779,139.4128,177.97218660000001,63.2365307776
70.88342,135.7171,180.0438868,61.560190823199996
65.49529,118.6689,166.3580366,53.827263688799995
68.4804,138.799,173.94021600000002,62.958116008000005
68.51303,138.9157,174.0230962,63.01105019439999
68.16142,118.2547,173.13000680000002,53.6393858824
71.95866,135.3357,182.7749964,61.3871908344
64.75487,129.262,164.4773698,58.632209104
70.30789,135.1908,178.5820406,61.3214653536
67.4222,115.1791,171.25238800000002,52.2443183272
68.24432,112.2308,173.34057280000002,50.9069930336
68.24598,122.3013,173.3447892,55.4748912696
68.67772,128.2031,174.44140879999998,58.1519005352
69.45147,157.3486,176.4067338,71.3720661712
67.00023,128.2287,170.1805842,58.1635124904
68.53583,115.0374,174.0810082,52.1800443408
68.09648,149.9119,172.9650592,67.9988385448
66.8815,118.7213,169.87901000000002,53.851031909599996
64.35721,111.8923,163.4673134,50.7534521416
64.95432,119.5408,164.9839728,54.2227505536
68.10575,121.9841,172.988605,55.3310118872
66.80947,111.1912,169.69605380000002,50.4354387904
63.88864,112.1842,162.2771456,50.8858556464
67.38665,106.1061,171.162091,48.128878111199995
68.92239,132.2605,175.0628706,59.992304716
68.34907,118.027,173.6066378,53.536102984
65.8834,131.8548,167.34383599999998,59.80828244160001
65.81926,122.7493,167.1809204,55.678100485600005
67.6519,126.4083,171.835826,57.3377936136
69.91178,135.567,177.57592119999998,61.492106664000005
69.43847,144.6145,176.3737138,65.59598028399999
68.6245,133.9108,174.30623,60.740867593599994
68.5874,139.0597,174.211996,63.0763674424
69.96201,143.3765,177.7035054,65.034433388
68.48251,133.9215,173.94557540000002,60.745721028000006
70.14044,132.9707,178.1567176,60.3144457544
67.69318,151.5436,171.9406772,68.7389646112
69.74263,140.4279,177.1462802,63.6969720168
64.14704,115.8887,162.93348160000002,52.5661872104
71.15494,146.3078,180.73354759999998,66.3640476176
70.42127,135.2438,178.8700258,61.3455057296
69.4086,130.0152,176.29784400000003,58.973854598399996
67.23391,113.361,170.7741314,51.419642712
69.52859,109.7608,176.6026186,49.7866207936
69.78153,155.0882,177.2450862,70.3467668144
65.86011,116.5987,167.28467940000002,52.8882375304
68.53242,115.8963,174.07234680000002,52.5696345096
69.43053,123.8453,176.3535462,56.17523731759999
70.51721,132.1602,179.11371340000002,59.9468094384
72.46195,150.0174,184.05335300000002,68.0466925008
70.57152,123.4049,179.25166080000002,55.9754754008
64.81039,113.7813,164.6183906,51.6102874296
69.14193,124.9768,175.6205022,56.6884766656
72.59694,140.1938,184.3962276,63.590786129600005
67.29902,125.6349,170.9395108,56.9869855608
69.3501,124.6512,176.14925399999998,56.540787110400004
69.0374,115.7152,175.35499600000003,52.487488998399996
71.50733,147.7946,181.6286182,67.0384482032
68.58383,123.7158,174.20292820000003,56.1164971536
68.9172,137.4837,175.04968799999997,62.3615064504
69.94709,119.3727,177.6656086,54.1465017384
68.63514,111.791,174.33325560000003,50.707503272
68.30987,140.6815,173.5070698,63.812002948
68.95399,142.1807,175.14313460000002,64.4920280744
65.52576,130.6623,166.43543040000003,59.267373981599995
66.58753,131.0557,169.1323262,59.4458170744
69.43486,118.7635,176.3645444,53.870173492
70.6428,147.6001,179.43271199999998,66.9502245592
68.57866,140.395,174.1897964,63.68204884000001
68.1007,129.3231,172.97577800000002,58.659923575200004
70.56771,125.4514,179.2419834,56.9037514288
64.97452,107.0565,165.0352808,48.559971948
67.85384,128.0846,172.3487536,58.098149883199994
71.17071,131.245,180.7736034,59.53168204
67.67057,112.3113,171.8832478,50.9435071896
66.04283,106.7968,167.74878819999998,48.4421741056
68.89472,125.9164,174.99258880000002,57.114671708799996
66.42827,138.7008,168.7278058,62.913573273599994
69.42646,137.7593,176.3432084,62.4865164056
62.6568,110.266,159.148272,50.015775472
65.79319,128.2726,167.1147026,58.18342517920001
71.35208,150.3381,181.2342832,68.1921594552
68.54117,120.4207,174.09457179999998,54.621866154399996
66.64205,118.7461,169.270807,53.8622809912
67.1013,132.3003,170.437302,60.0103576776
68.09912,122.8586,172.9717648,55.7276780912
67.44749,116.2164,171.3166246,52.7148293088
68.5689,105.9279,174.165006,48.048048016799996
66.74451,111.2084,169.5310554,50.4432405728
67.91191,115.9255,172.4962514,52.582879396
67.61468,132.6425,171.74128720000002,60.16557686
66.79956,128.7716,169.6708824,58.4097675872
66.08205,105.5009,167.84840699999998,47.8543642328
69.43398,130.8951,176.36230920000003,59.372970199200005
70.06177,159.8542,177.95689579999998,72.50858628639999
67.34245,113.1131,171.049823,51.3071972552
65.68008,104.7032,166.82740320000002,47.4925338944
67.65289,130.0791,171.8383406,59.002839127200005
72.35481,146.3133,183.7812174,66.3665423736
64.56198,117.9061,163.9874292,53.4812637112
66.56321,125.872,169.0705534,57.094532224
71.88064,138.7186,182.5768256,62.9216472112
69.05855,119.1382,175.408717,54.0401344144
68.84729,130.1311,174.8721166,59.0264259112
68.33558,127.2486,173.5723732,57.7189469712
67.20373,120.0823,170.6974742,54.4683706216
66.94024,116.7898,170.0282096,52.9749189616
65.6925,112.1004,166.85895,50.8478446368
70.55858,137.4236,179.21879320000002,62.33424557119999
66.3239,112.1502,168.462706,50.8704335184
66.31961,141.3789,168.4518094,64.1283380088
68.77019,121.7461,174.6762826,55.223056991199996
68.93596,130.3465,175.09733839999998,59.124129628
70.19784,129.2123,178.3025136,58.6096655816
69.15846,141.6059,175.66248840000003,64.2313033928
66.52917,107.7722,168.9840918,48.8846077424
69.76951,141.4952,177.2145554,64.1810907584
68.33707,112.1581,173.5761578,50.8740168952
66.71052,116.3208,169.4447208,52.7621843136
64.93669,128.5199,164.9391926,58.2955984808
65.06581,102.9057,165.2671574,46.677202274399995
67.19588,114.4447,170.67753520000002,51.911200362399995
65.6155,114.5452,166.66337,51.956786358399995
68.21154,115.0009,173.2573116,52.1634882328
71.8127,151.5781,182.40425800000003,68.75461353520001
65.23439,118.7079,165.6953506,53.8449537768
67.84537,132.6379,172.3272398,60.1634903368
66.17647,115.3378,168.08823379999998,52.3163033776
69.61315,133.5897,176.81740100000002,60.595219202399996
66.18245,132.5006,168.10342300000002,60.101212155199995
67.84508,134.514,172.3265032,61.014474288
69.0936,126.1625,175.49774399999998,57.226300699999996
66.12316,131.3628,167.9528264,59.585115177599995
65.15822,116.0727,165.50187880000001,52.649648138399996
69.79407,141.3766,177.2769378,64.1272947472
67.00234,127.3607,170.1859436,57.7697946344
69.13726,140.2001,175.60864039999998,63.5936437592
65.81826,126.6507,167.17838039999998,57.4477443144
68.20344,121.9858,173.2367376,55.3317829936
66.89907,134.2045,169.9236378,60.874087564
65.04452,102.086,165.21308080000003,46.305392912
66.1717,117.7314,168.076118,53.4020211888
62.93166,114.6211,159.8464164,51.9912139912
64.48357,117.4963,163.7882678,53.2953817096
66.64624,111.7542,169.28144960000003,50.6908110864
72.41441,151.933,183.9326014,68.915593336
71.79969,122.983,182.3712126,55.784104936
65.66078,123.3884,166.7783812,55.9679911328
66.93932,107.7347,170.0258728,48.867598042400004
70.22759,138.8617,178.3780786,62.986556226400005
68.20998,130.7491,173.2533492,59.3067457672
67.03876,108.817,170.2784504,49.358520664
70.72651,119.7924,179.64533540000002,54.3368743008
67.43797,132.67,171.29244380000003,60.178050639999995
69.02832,144.247,175.33193279999998,65.42928522400001
71.08333,130.1898,180.55165820000002,59.053051761599995
66.59033,119.8506,169.1394382,54.3632733552
62.84458,112.1475,159.6252332,50.86920882
65.01513,112.6016,165.1384302,51.0751849472
68.89573,126.6749,174.9951542,57.458721240799996
67.52318,120.368,171.5088772,54.597961856
71.56209,136.2017,181.7677086,61.78000150639999
69.91081,114.942,177.5734574,52.136771663999994
65.74474,116.1331,166.99163959999998,52.6770450952
67.86476,131.3966,172.37649040000002,59.600446587200004
69.34915,126.219,176.146841,57.251928647999996
66.56305,126.8313,169.07014700000002,57.5296630296
64.98952,106.6708,165.0733808,48.3850215136
66.28774,136.3548,168.3708596,61.8494464416
68.22623,144.8283,173.29462420000002,65.69295825360001
68.71834,121.2425,174.5445836,54.994628060000004
67.34642,113.9096,171.0599068,51.6684832832
69.45129,133.1979,176.4062766,60.4175018568
68.58821,118.7312,174.2140534,53.8555224704
67.13792,139.5328,170.53031679999998,63.29096181760001
66.17703,122.4766,168.0896562,55.5544059472
65.11882,136.7334,165.4018028,62.02117637279999
68.98184,162.1526,175.21387360000003,73.5511221392
69.70654,116.1377,177.05461160000002,52.6791316184
65.9028,116.3873,167.393112,52.7923481816
66.40799,122.7559,168.6762946,55.681094192799996
69.68697,125.8107,177.00490380000002,57.066727034399996
71.32231,127.1985,181.1586674,57.696222012
69.39616,126.21,176.2662464,57.247846319999994
67.10007,127.4093,170.43417780000001,57.7918392056
64.84823,121.4686,164.7145042,55.0971852112
65.97406,120.1281,167.5741124,54.4891451352
69.40242,130.8887,176.28214680000002,59.3700672104
70.24875,148.6699,178.431825,67.4354772808
66.76364,108.979,169.5796456,49.432002568
68.54135,132.1438,174.09502899999998,59.9393705296
72.31585,145.2904,183.682259,65.9025631168
66.13369,124.1218,167.9795726,56.3006555056
65.52533,106.0457,166.43433819999998,48.1014811544
66.8421,140.4934,169.77893400000002,63.7266822928
68.54828,122.1607,174.1126312,55.411116234400005
67.23496,135.7089,170.77679840000002,61.5564713688
67.89102,137.9068,172.4431908,62.553421225600005
67.07543,123.7723,170.3715922,56.1421251016
68.87056,131.1289,174.9312224,59.47902000879999
65.48833,127.832,166.34035820000003,57.983572544
66.94598,131.0884,170.04278920000002,59.460649532800005
67.94876,116.698,172.5898504,52.933279215999995
65.11113,139.1882,165.38227020000002,63.1346540144
69.22852,144.2813,175.8404408,65.4448434296
68.87917,117.3348,174.9530918,53.2221266016
69.73424,127.2578,177.12496960000001,57.7231200176
70.79565,138.2181,179.82095099999998,62.694624415199996
68.12213,143.3238,173.0302102,65.0105290896
67.55313,122.4926,171.58495019999998,55.561663419199995
66.07053,137.4736,167.8191462,62.356925171200004
66.64782,113.759,169.2854628,51.600172328
67.54927,135.4559,171.57514580000003,61.44171259280001
67.41612,111.8086,171.23694480000003,50.7154864912
64.1913,123.1259,163.04590199999998,55.8489232328
67.52166,133.1484,171.5050164,60.395049052800005
65.95635,107.8398,167.529129,48.915270561599996
67.61855,125.8836,171.751117,57.0997938912
65.95909,129.0219,167.5360886,58.523301664799995
69.49194,113.9079,176.5095276,51.6677121768
67.69417,134.568,171.9431918,61.038968256000004
64.78748,127.7878,164.5601992,57.9635237776
71.3001,139.1262,181.10225400000002,63.1065313104
66.61133,112.8285,169.1927782,51.178104972
66.40129,121.8472,168.6592766,55.2689151424
70.76906,124.1304,179.7534124,56.304556396799995
68.70195,118.0629,174.502953,53.5523869368
69.27545,135.7574,175.95964300000003,61.578470580799994
67.14179,109.264,170.5401466,49.561276287999995
69.40629,144.7036,176.2919766,65.63639533119999
69.69594,142.5173,177.02768759999998,64.64470714160001
67.20823,137.1694,170.7089042,62.218942484799996
67.59632,113.3993,171.69465280000003,51.4370152856
70.77557,144.7135,179.7699478,65.640885892
66.95587,128.8462,170.06790980000002,58.4436055504
67.91794,117.0118,172.5115676,53.0756163856
65.76874,116.0326,167.05259959999998,52.6314590992
69.03038,132.8327,175.3371652,60.251850058399995
67.53969,134.5132,171.55081259999997,61.014111414400006
64.10668,124.705,162.8309672,56.565190359999995
